uid,name,source_metadata,metadata_descriptor,url,insert_date
173,ENCODE,"ENCFF229COM,","accession,",https://www.encodeproject.org/files/ENCFF229COM/@@download/ENCFF229COM.bed.gz,2019-11-24 05:01:38
174,ENCODE,"ENCFF669BQN,","accession,",https://www.encodeproject.org/files/ENCFF669BQN/@@download/ENCFF669BQN.bed.gz,2019-11-24 05:01:40
175,ENCODE,"ENCFF493ZMX,","accession,",https://www.encodeproject.org/files/ENCFF493ZMX/@@download/ENCFF493ZMX.bed.gz,2019-11-24 05:01:40
176,ENCODE,"ENCFF379TVQ,","accession,",https://www.encodeproject.org/files/ENCFF379TVQ/@@download/ENCFF379TVQ.bed.gz,2019-11-24 05:01:42
177,ENCODE,"ENCFF819WNB,","accession,",https://www.encodeproject.org/files/ENCFF819WNB/@@download/ENCFF819WNB.bed.gz,2019-11-24 05:01:42
178,ENCODE,"ENCFF156SPI,","accession,",https://www.encodeproject.org/files/ENCFF156SPI/@@download/ENCFF156SPI.bed.gz,2019-11-24 05:01:52
179,ENCODE,"ENCFF906CSG,","accession,",https://www.encodeproject.org/files/ENCFF906CSG/@@download/ENCFF906CSG.bed.gz,2019-11-24 05:01:52
180,ENCODE,"ENCFF663DIG,","accession,",https://www.encodeproject.org/files/ENCFF663DIG/@@download/ENCFF663DIG.bed.gz,2019-11-24 05:01:52
181,ENCODE,"ENCFF306CZZ,","accession,",https://www.encodeproject.org/files/ENCFF306CZZ/@@download/ENCFF306CZZ.bed.gz,2019-11-24 05:01:52
182,ENCODE,"ENCFF542QLV,","accession,",https://www.encodeproject.org/files/ENCFF542QLV/@@download/ENCFF542QLV.bed.gz,2019-11-24 05:01:52
183,ENCODE,"ENCFF389ULP,","accession,",https://www.encodeproject.org/files/ENCFF389ULP/@@download/ENCFF389ULP.bed.gz,2019-11-24 05:01:52
184,ENCODE,"ENCFF480OTT,","accession,",https://www.encodeproject.org/files/ENCFF480OTT/@@download/ENCFF480OTT.bed.gz,2019-11-24 05:01:52
185,ENCODE,"ENCFF530FGP,","accession,",https://www.encodeproject.org/files/ENCFF530FGP/@@download/ENCFF530FGP.bed.gz,2019-11-24 05:01:52
186,ENCODE,"ENCFF290BOD,","accession,",https://www.encodeproject.org/files/ENCFF290BOD/@@download/ENCFF290BOD.bed.gz,2019-11-24 05:01:52
187,ENCODE,"ENCFF072MPX,","accession,",https://www.encodeproject.org/files/ENCFF072MPX/@@download/ENCFF072MPX.bed.gz,2019-11-24 05:01:52
188,ENCODE,"ENCFF328BTO,","accession,",https://www.encodeproject.org/files/ENCFF328BTO/@@download/ENCFF328BTO.bed.gz,2019-11-24 05:01:52
189,ENCODE,"ENCFF371GSC,","accession,",https://www.encodeproject.org/files/ENCFF371GSC/@@download/ENCFF371GSC.bed.gz,2019-11-24 05:01:52
190,ENCODE,"ENCFF468AEV,","accession,",https://www.encodeproject.org/files/ENCFF468AEV/@@download/ENCFF468AEV.bed.gz,2019-11-24 05:01:52
191,ENCODE,"ENCFF834DID,","accession,",https://www.encodeproject.org/files/ENCFF834DID/@@download/ENCFF834DID.bed.gz,2019-11-24 05:01:52
192,ENCODE,"ENCFF296AFJ,","accession,",https://www.encodeproject.org/files/ENCFF296AFJ/@@download/ENCFF296AFJ.bed.gz,2019-11-24 05:01:52
193,ENCODE,"ENCFF379SGB,","accession,",https://www.encodeproject.org/files/ENCFF379SGB/@@download/ENCFF379SGB.bed.gz,2019-11-24 05:01:52
194,ENCODE,"ENCFF535DHF,","accession,",https://www.encodeproject.org/files/ENCFF535DHF/@@download/ENCFF535DHF.bed.gz,2019-11-24 05:01:52
195,ENCODE,"ENCFF827SHP,","accession,",https://www.encodeproject.org/files/ENCFF827SHP/@@download/ENCFF827SHP.bed.gz,2019-11-24 05:01:52
196,ENCODE,"ENCFF052LSZ,","accession,",https://www.encodeproject.org/files/ENCFF052LSZ/@@download/ENCFF052LSZ.bed.gz,2019-11-24 05:01:52
197,ENCODE,"ENCFF323FPP,","accession,",https://www.encodeproject.org/files/ENCFF323FPP/@@download/ENCFF323FPP.bed.gz,2019-11-24 05:01:52
198,ENCODE,"ENCFF880FUR,","accession,",https://www.encodeproject.org/files/ENCFF880FUR/@@download/ENCFF880FUR.bed.gz,2019-11-24 05:01:52
199,ENCODE,"ENCFF930NQQ,","accession,",https://www.encodeproject.org/files/ENCFF930NQQ/@@download/ENCFF930NQQ.bed.gz,2019-11-24 05:01:52
200,ENCODE,"ENCFF635MUK,","accession,",https://www.encodeproject.org/files/ENCFF635MUK/@@download/ENCFF635MUK.bed.gz,2019-11-24 05:01:52
201,ENCODE,"ENCFF680JEG,","accession,",https://www.encodeproject.org/files/ENCFF680JEG/@@download/ENCFF680JEG.bed.gz,2019-11-24 05:01:52
202,ENCODE,"ENCFF226GKH,","accession,",https://www.encodeproject.org/files/ENCFF226GKH/@@download/ENCFF226GKH.bed.gz,2019-11-24 05:01:52
203,ENCODE,"ENCFF445NPR,","accession,",https://www.encodeproject.org/files/ENCFF445NPR/@@download/ENCFF445NPR.bed.gz,2019-11-24 05:01:52
204,ENCODE,"ENCFF835VAP,","accession,",https://www.encodeproject.org/files/ENCFF835VAP/@@download/ENCFF835VAP.bed.gz,2019-11-24 05:01:52
205,ENCODE,"ENCFF797OLU,","accession,",https://www.encodeproject.org/files/ENCFF797OLU/@@download/ENCFF797OLU.bed.gz,2019-11-24 05:01:52
206,ENCODE,"ENCFF211VGU,","accession,",https://www.encodeproject.org/files/ENCFF211VGU/@@download/ENCFF211VGU.bed.gz,2019-11-24 05:01:52
207,ENCODE,"ENCFF928ZSB,","accession,",https://www.encodeproject.org/files/ENCFF928ZSB/@@download/ENCFF928ZSB.bed.gz,2019-11-24 05:01:52
208,ENCODE,"ENCFF185LTG,","accession,",https://www.encodeproject.org/files/ENCFF185LTG/@@download/ENCFF185LTG.bed.gz,2019-11-24 05:01:52
209,ENCODE,"ENCFF563GSK,","accession,",https://www.encodeproject.org/files/ENCFF563GSK/@@download/ENCFF563GSK.bed.gz,2019-11-24 05:01:52
210,ENCODE,"ENCFF672HZG,","accession,",https://www.encodeproject.org/files/ENCFF672HZG/@@download/ENCFF672HZG.bed.gz,2019-11-24 05:01:52
211,ENCODE,"ENCFF401DJJ,","accession,",https://www.encodeproject.org/files/ENCFF401DJJ/@@download/ENCFF401DJJ.bed.gz,2019-11-24 05:01:52
212,ENCODE,"ENCFF674MDG,","accession,",https://www.encodeproject.org/files/ENCFF674MDG/@@download/ENCFF674MDG.bed.gz,2019-11-24 05:01:52
213,ENCODE,"ENCFF710ZQC,","accession,",https://www.encodeproject.org/files/ENCFF710ZQC/@@download/ENCFF710ZQC.bed.gz,2019-11-24 05:01:52
214,ENCODE,"ENCFF355SDI,","accession,",https://www.encodeproject.org/files/ENCFF355SDI/@@download/ENCFF355SDI.bed.gz,2019-11-24 05:01:52
215,ENCODE,"ENCFF967EOL,","accession,",https://www.encodeproject.org/files/ENCFF967EOL/@@download/ENCFF967EOL.bed.gz,2019-11-24 05:01:52
216,ENCODE,"ENCFF294TAI,","accession,",https://www.encodeproject.org/files/ENCFF294TAI/@@download/ENCFF294TAI.bed.gz,2019-11-24 05:01:52
217,ENCODE,"ENCFF198EUQ,","accession,",https://www.encodeproject.org/files/ENCFF198EUQ/@@download/ENCFF198EUQ.bed.gz,2019-11-24 05:01:52
218,ENCODE,"ENCFF016APK,","accession,",https://www.encodeproject.org/files/ENCFF016APK/@@download/ENCFF016APK.bed.gz,2019-11-24 05:01:52
219,ENCODE,"ENCFF113NNM,","accession,",https://www.encodeproject.org/files/ENCFF113NNM/@@download/ENCFF113NNM.bed.gz,2019-11-24 05:01:52
220,ENCODE,"ENCFF818GNJ,","accession,",https://www.encodeproject.org/files/ENCFF818GNJ/@@download/ENCFF818GNJ.bed.gz,2019-11-24 05:01:52
221,ENCODE,"ENCFF028RZP,","accession,",https://www.encodeproject.org/files/ENCFF028RZP/@@download/ENCFF028RZP.bed.gz,2019-11-24 05:01:52
222,ENCODE,"ENCFF157FXA,","accession,",https://www.encodeproject.org/files/ENCFF157FXA/@@download/ENCFF157FXA.bed.gz,2019-11-24 05:01:52
223,ENCODE,"ENCFF607YLT,","accession,",https://www.encodeproject.org/files/ENCFF607YLT/@@download/ENCFF607YLT.bed.gz,2019-11-24 05:01:52
224,ENCODE,"ENCFF089XKW,","accession,",https://www.encodeproject.org/files/ENCFF089XKW/@@download/ENCFF089XKW.bed.gz,2019-11-24 05:01:52
225,ENCODE,"ENCFF137VWI,","accession,",https://www.encodeproject.org/files/ENCFF137VWI/@@download/ENCFF137VWI.bed.gz,2019-11-24 05:01:52
226,ENCODE,"ENCFF280GHS,","accession,",https://www.encodeproject.org/files/ENCFF280GHS/@@download/ENCFF280GHS.bed.gz,2019-11-24 05:01:52
227,ENCODE,"ENCFF182ETN,","accession,",https://www.encodeproject.org/files/ENCFF182ETN/@@download/ENCFF182ETN.bed.gz,2019-11-24 05:01:52
228,ENCODE,"ENCFF227YCI,","accession,",https://www.encodeproject.org/files/ENCFF227YCI/@@download/ENCFF227YCI.bed.gz,2019-11-24 05:01:52
229,ENCODE,"ENCFF626AFW,","accession,",https://www.encodeproject.org/files/ENCFF626AFW/@@download/ENCFF626AFW.bed.gz,2019-11-24 05:01:52
230,ENCODE,"ENCFF691ARB,","accession,",https://www.encodeproject.org/files/ENCFF691ARB/@@download/ENCFF691ARB.bed.gz,2019-11-24 05:01:52
231,ENCODE,"ENCFF665TLS,","accession,",https://www.encodeproject.org/files/ENCFF665TLS/@@download/ENCFF665TLS.bed.gz,2019-11-24 05:01:52
232,ENCODE,"ENCFF905CUU,","accession,",https://www.encodeproject.org/files/ENCFF905CUU/@@download/ENCFF905CUU.bed.gz,2019-11-24 05:01:52
233,ENCODE,"ENCFF160SYU,","accession,",https://www.encodeproject.org/files/ENCFF160SYU/@@download/ENCFF160SYU.bed.gz,2019-11-24 05:01:52
234,ENCODE,"ENCFF865QLX,","accession,",https://www.encodeproject.org/files/ENCFF865QLX/@@download/ENCFF865QLX.bed.gz,2019-11-24 05:01:52
235,ENCODE,"ENCFF236XBY,","accession,",https://www.encodeproject.org/files/ENCFF236XBY/@@download/ENCFF236XBY.bed.gz,2019-11-24 05:01:52
236,ENCODE,"ENCFF363GNR,","accession,",https://www.encodeproject.org/files/ENCFF363GNR/@@download/ENCFF363GNR.bed.gz,2019-11-24 05:01:52
237,ENCODE,"ENCFF128AIK,","accession,",https://www.encodeproject.org/files/ENCFF128AIK/@@download/ENCFF128AIK.bed.gz,2019-11-24 05:01:52
238,ENCODE,"ENCFF128UUT,","accession,",https://www.encodeproject.org/files/ENCFF128UUT/@@download/ENCFF128UUT.bed.gz,2019-11-24 05:01:52
239,ENCODE,"ENCFF228NVN,","accession,",https://www.encodeproject.org/files/ENCFF228NVN/@@download/ENCFF228NVN.bed.gz,2019-11-24 05:01:52
240,ENCODE,"ENCFF899FTS,","accession,",https://www.encodeproject.org/files/ENCFF899FTS/@@download/ENCFF899FTS.bed.gz,2019-11-24 05:02:01
241,ENCODE,"ENCFF679KFK,","accession,",https://www.encodeproject.org/files/ENCFF679KFK/@@download/ENCFF679KFK.bed.gz,2019-11-24 05:02:01
242,ENCODE,"ENCFF438LQP,","accession,",https://www.encodeproject.org/files/ENCFF438LQP/@@download/ENCFF438LQP.bed.gz,2019-11-24 05:02:01
243,ENCODE,"ENCFF250QNK,","accession,",https://www.encodeproject.org/files/ENCFF250QNK/@@download/ENCFF250QNK.bed.gz,2019-11-24 05:02:01
244,ENCODE,"ENCFF039JXQ,","accession,",https://www.encodeproject.org/files/ENCFF039JXQ/@@download/ENCFF039JXQ.bed.gz,2019-11-24 05:02:01
245,ENCODE,"ENCFF473KUA,","accession,",https://www.encodeproject.org/files/ENCFF473KUA/@@download/ENCFF473KUA.bed.gz,2019-11-24 05:02:01
246,ENCODE,"ENCFF073AVA,","accession,",https://www.encodeproject.org/files/ENCFF073AVA/@@download/ENCFF073AVA.bed.gz,2019-11-24 05:02:01
247,ENCODE,"ENCFF498QYW,","accession,",https://www.encodeproject.org/files/ENCFF498QYW/@@download/ENCFF498QYW.bed.gz,2019-11-24 05:02:01
248,ENCODE,"ENCFF112GTB,","accession,",https://www.encodeproject.org/files/ENCFF112GTB/@@download/ENCFF112GTB.bed.gz,2019-11-24 05:02:01
249,ENCODE,"ENCFF265CIX,","accession,",https://www.encodeproject.org/files/ENCFF265CIX/@@download/ENCFF265CIX.bed.gz,2019-11-24 05:02:01
250,ENCODE,"ENCFF185NAU,","accession,",https://www.encodeproject.org/files/ENCFF185NAU/@@download/ENCFF185NAU.bed.gz,2019-11-24 05:02:01
251,ENCODE,"ENCFF223DJX,","accession,",https://www.encodeproject.org/files/ENCFF223DJX/@@download/ENCFF223DJX.bed.gz,2019-11-24 05:02:01
252,ENCODE,"ENCFF695DXW,","accession,",https://www.encodeproject.org/files/ENCFF695DXW/@@download/ENCFF695DXW.bed.gz,2019-11-24 05:02:01
253,ENCODE,"ENCFF629UPV,","accession,",https://www.encodeproject.org/files/ENCFF629UPV/@@download/ENCFF629UPV.bed.gz,2019-11-24 05:02:01
254,ENCODE,"ENCFF547RTC,","accession,",https://www.encodeproject.org/files/ENCFF547RTC/@@download/ENCFF547RTC.bed.gz,2019-11-24 05:02:01
255,ENCODE,"ENCFF503UCK,","accession,",https://www.encodeproject.org/files/ENCFF503UCK/@@download/ENCFF503UCK.bed.gz,2019-11-24 05:02:01
256,ENCODE,"ENCFF549FZH,","accession,",https://www.encodeproject.org/files/ENCFF549FZH/@@download/ENCFF549FZH.bed.gz,2019-11-24 05:02:01
257,ENCODE,"ENCFF755JEJ,","accession,",https://www.encodeproject.org/files/ENCFF755JEJ/@@download/ENCFF755JEJ.bed.gz,2019-11-24 05:02:01
258,ENCODE,"ENCFF156HCI,","accession,",https://www.encodeproject.org/files/ENCFF156HCI/@@download/ENCFF156HCI.bed.gz,2019-11-24 05:02:01
259,ENCODE,"ENCFF095IET,","accession,",https://www.encodeproject.org/files/ENCFF095IET/@@download/ENCFF095IET.bed.gz,2019-11-24 05:02:01
260,ENCODE,"ENCFF163OSZ,","accession,",https://www.encodeproject.org/files/ENCFF163OSZ/@@download/ENCFF163OSZ.bed.gz,2019-11-24 05:02:01
261,ENCODE,"ENCFF776AUH,","accession,",https://www.encodeproject.org/files/ENCFF776AUH/@@download/ENCFF776AUH.bed.gz,2019-11-24 05:02:01
262,ENCODE,"ENCFF738RTR,","accession,",https://www.encodeproject.org/files/ENCFF738RTR/@@download/ENCFF738RTR.bed.gz,2019-11-24 05:02:01
263,ENCODE,"ENCFF134BTP,","accession,",https://www.encodeproject.org/files/ENCFF134BTP/@@download/ENCFF134BTP.bed.gz,2019-11-24 05:02:01
264,ENCODE,"ENCFF109VPF,","accession,",https://www.encodeproject.org/files/ENCFF109VPF/@@download/ENCFF109VPF.bed.gz,2019-11-24 05:02:01
265,ENCODE,"ENCFF999DBK,","accession,",https://www.encodeproject.org/files/ENCFF999DBK/@@download/ENCFF999DBK.bed.gz,2019-11-24 05:02:02
266,ENCODE,"ENCFF082LUY,","accession,",https://www.encodeproject.org/files/ENCFF082LUY/@@download/ENCFF082LUY.bed.gz,2019-11-24 05:02:02
267,ENCODE,"ENCFF391YXI,","accession,",https://www.encodeproject.org/files/ENCFF391YXI/@@download/ENCFF391YXI.bed.gz,2019-11-24 05:02:02
268,ENCODE,"ENCFF793QRF,","accession,",https://www.encodeproject.org/files/ENCFF793QRF/@@download/ENCFF793QRF.bed.gz,2019-11-24 05:02:02
269,ENCODE,"ENCFF295GOD,","accession,",https://www.encodeproject.org/files/ENCFF295GOD/@@download/ENCFF295GOD.bed.gz,2019-11-24 05:02:04
270,ENCODE,"ENCFF229WFR,","accession,",https://www.encodeproject.org/files/ENCFF229WFR/@@download/ENCFF229WFR.bed.gz,2019-11-24 05:02:04
271,ENCODE,"ENCFF315BSV,","accession,",https://www.encodeproject.org/files/ENCFF315BSV/@@download/ENCFF315BSV.bed.gz,2019-11-24 05:02:04
272,ENCODE,"ENCFF178WRO,","accession,",https://www.encodeproject.org/files/ENCFF178WRO/@@download/ENCFF178WRO.bed.gz,2019-11-24 05:02:06
273,ENCODE,"ENCFF288XHG,","accession,",https://www.encodeproject.org/files/ENCFF288XHG/@@download/ENCFF288XHG.bed.gz,2019-11-24 05:02:06
274,ENCODE,"ENCFF572MCI,","accession,",https://www.encodeproject.org/files/ENCFF572MCI/@@download/ENCFF572MCI.bed.gz,2019-11-24 05:02:09
275,ENCODE,"ENCFF201KGJ,","accession,",https://www.encodeproject.org/files/ENCFF201KGJ/@@download/ENCFF201KGJ.bed.gz,2019-11-24 05:02:09
276,ENCODE,"ENCFF433EFF,","accession,",https://www.encodeproject.org/files/ENCFF433EFF/@@download/ENCFF433EFF.bed.gz,2019-11-24 05:02:11
277,ENCODE,"ENCFF978TMH,","accession,",https://www.encodeproject.org/files/ENCFF978TMH/@@download/ENCFF978TMH.bed.gz,2019-11-24 05:02:11
278,ENCODE,"ENCFF214OJW,","accession,",https://www.encodeproject.org/files/ENCFF214OJW/@@download/ENCFF214OJW.bed.gz,2019-11-24 05:02:13
279,ENCODE,"ENCFF459TWF,","accession,",https://www.encodeproject.org/files/ENCFF459TWF/@@download/ENCFF459TWF.bed.gz,2019-11-24 05:02:15
280,ENCODE,"ENCFF838VFX,","accession,",https://www.encodeproject.org/files/ENCFF838VFX/@@download/ENCFF838VFX.bed.gz,2019-11-24 05:02:15
281,ENCODE,"ENCFF882UHR,","accession,",https://www.encodeproject.org/files/ENCFF882UHR/@@download/ENCFF882UHR.bed.gz,2019-11-24 05:02:17
282,ENCODE,"ENCFF727ZIT,","accession,",https://www.encodeproject.org/files/ENCFF727ZIT/@@download/ENCFF727ZIT.bed.gz,2019-11-24 05:02:17
283,ENCODE,"ENCFF365MTS,","accession,",https://www.encodeproject.org/files/ENCFF365MTS/@@download/ENCFF365MTS.bed.gz,2019-11-24 16:52:00
284,ENCODE,"ENCFF586LIU,","accession,",https://www.encodeproject.org/files/ENCFF586LIU/@@download/ENCFF586LIU.bed.gz,2019-11-24 16:52:00
285,ENCODE,"ENCFF670ZUM,","accession,",https://www.encodeproject.org/files/ENCFF670ZUM/@@download/ENCFF670ZUM.bed.gz,2019-11-24 16:58:32
286,ENCODE,"ENCFF617BNF,","accession,",https://www.encodeproject.org/files/ENCFF617BNF/@@download/ENCFF617BNF.bed.gz,2019-11-24 16:58:32
287,ENCODE,"ENCFF084SZN,","accession,",https://www.encodeproject.org/files/ENCFF084SZN/@@download/ENCFF084SZN.bed.gz,2019-11-24 16:58:32
288,ENCODE,"ENCFF171RKX,","accession,",https://www.encodeproject.org/files/ENCFF171RKX/@@download/ENCFF171RKX.bed.gz,2019-11-24 16:58:32
289,ENCODE,"ENCFF361ZQK,","accession,",https://www.encodeproject.org/files/ENCFF361ZQK/@@download/ENCFF361ZQK.bed.gz,2019-11-24 16:58:32
290,ENCODE,"ENCFF765OLU,","accession,",https://www.encodeproject.org/files/ENCFF765OLU/@@download/ENCFF765OLU.bed.gz,2019-11-24 16:58:32
291,ENCODE,"ENCFF823HIP,","accession,",https://www.encodeproject.org/files/ENCFF823HIP/@@download/ENCFF823HIP.bed.gz,2019-11-24 16:58:32
292,ENCODE,"ENCFF665EAO,","accession,",https://www.encodeproject.org/files/ENCFF665EAO/@@download/ENCFF665EAO.bed.gz,2019-11-24 16:58:32
293,ENCODE,"ENCFF665PPH,","accession,",https://www.encodeproject.org/files/ENCFF665PPH/@@download/ENCFF665PPH.bed.gz,2019-11-24 16:58:32
294,ENCODE,"ENCFF118JTT,","accession,",https://www.encodeproject.org/files/ENCFF118JTT/@@download/ENCFF118JTT.bed.gz,2019-11-24 16:58:32
295,ENCODE,"ENCFF696IGV,","accession,",https://www.encodeproject.org/files/ENCFF696IGV/@@download/ENCFF696IGV.bed.gz,2019-11-24 16:58:32
296,ENCODE,"ENCFF692GOF,","accession,",https://www.encodeproject.org/files/ENCFF692GOF/@@download/ENCFF692GOF.bed.gz,2019-11-24 16:58:32
297,ENCODE,"ENCFF165YXG,","accession,",https://www.encodeproject.org/files/ENCFF165YXG/@@download/ENCFF165YXG.bed.gz,2019-11-24 16:58:32
298,ENCODE,"ENCFF597XTO,","accession,",https://www.encodeproject.org/files/ENCFF597XTO/@@download/ENCFF597XTO.bed.gz,2019-11-24 16:58:32
299,ENCODE,"ENCFF984IJL,","accession,",https://www.encodeproject.org/files/ENCFF984IJL/@@download/ENCFF984IJL.bed.gz,2019-11-24 16:58:32
300,ENCODE,"ENCFF980AAU,","accession,",https://www.encodeproject.org/files/ENCFF980AAU/@@download/ENCFF980AAU.bed.gz,2019-11-24 16:58:32
301,ENCODE,"ENCFF423OZQ,","accession,",https://www.encodeproject.org/files/ENCFF423OZQ/@@download/ENCFF423OZQ.bed.gz,2019-11-24 16:58:32
302,ENCODE,"ENCFF446EQI,","accession,",https://www.encodeproject.org/files/ENCFF446EQI/@@download/ENCFF446EQI.bed.gz,2019-11-24 16:58:32
303,ENCODE,"ENCFF922URN,","accession,",https://www.encodeproject.org/files/ENCFF922URN/@@download/ENCFF922URN.bed.gz,2019-11-24 16:58:32
304,ENCODE,"ENCFF022XUW,","accession,",https://www.encodeproject.org/files/ENCFF022XUW/@@download/ENCFF022XUW.bed.gz,2019-11-24 16:58:32
305,ENCODE,"ENCFF722XLA,","accession,",https://www.encodeproject.org/files/ENCFF722XLA/@@download/ENCFF722XLA.bed.gz,2019-11-24 16:58:32
306,ENCODE,"ENCFF208DZK,","accession,",https://www.encodeproject.org/files/ENCFF208DZK/@@download/ENCFF208DZK.bed.gz,2019-11-24 16:58:32
307,ENCODE,"ENCFF669RMA,","accession,",https://www.encodeproject.org/files/ENCFF669RMA/@@download/ENCFF669RMA.bed.gz,2019-11-24 16:58:32
308,ENCODE,"ENCFF031HNF,","accession,",https://www.encodeproject.org/files/ENCFF031HNF/@@download/ENCFF031HNF.bed.gz,2019-11-24 16:58:32
309,ENCODE,"ENCFF419DVC,","accession,",https://www.encodeproject.org/files/ENCFF419DVC/@@download/ENCFF419DVC.bed.gz,2019-11-24 16:58:32
310,ENCODE,"ENCFF609EYA,","accession,",https://www.encodeproject.org/files/ENCFF609EYA/@@download/ENCFF609EYA.bed.gz,2019-11-24 16:58:32
311,ENCODE,"ENCFF423DTN,","accession,",https://www.encodeproject.org/files/ENCFF423DTN/@@download/ENCFF423DTN.bed.gz,2019-11-24 16:58:32
312,ENCODE,"ENCFF930YIB,","accession,",https://www.encodeproject.org/files/ENCFF930YIB/@@download/ENCFF930YIB.bed.gz,2019-11-24 16:58:32
313,ENCODE,"ENCFF955ZTO,","accession,",https://www.encodeproject.org/files/ENCFF955ZTO/@@download/ENCFF955ZTO.bed.gz,2019-11-24 16:58:32
314,ENCODE,"ENCFF302TBY,","accession,",https://www.encodeproject.org/files/ENCFF302TBY/@@download/ENCFF302TBY.bed.gz,2019-11-24 16:58:32
315,ENCODE,"ENCFF691ZPI,","accession,",https://www.encodeproject.org/files/ENCFF691ZPI/@@download/ENCFF691ZPI.bed.gz,2019-11-24 16:58:32
316,ENCODE,"ENCFF874BBA,","accession,",https://www.encodeproject.org/files/ENCFF874BBA/@@download/ENCFF874BBA.bed.gz,2019-11-24 16:58:32
317,ENCODE,"ENCFF020COG,","accession,",https://www.encodeproject.org/files/ENCFF020COG/@@download/ENCFF020COG.bed.gz,2019-11-24 16:58:32
318,ENCODE,"ENCFF523MQU,","accession,",https://www.encodeproject.org/files/ENCFF523MQU/@@download/ENCFF523MQU.bed.gz,2019-11-24 16:58:32
319,ENCODE,"ENCFF478NMO,","accession,",https://www.encodeproject.org/files/ENCFF478NMO/@@download/ENCFF478NMO.bed.gz,2019-11-24 16:58:32
320,ENCODE,"ENCFF719XFH,","accession,",https://www.encodeproject.org/files/ENCFF719XFH/@@download/ENCFF719XFH.bed.gz,2019-11-24 16:58:32
321,ENCODE,"ENCFF967DLF,","accession,",https://www.encodeproject.org/files/ENCFF967DLF/@@download/ENCFF967DLF.bed.gz,2019-11-24 16:58:32
322,ENCODE,"ENCFF286RPR,","accession,",https://www.encodeproject.org/files/ENCFF286RPR/@@download/ENCFF286RPR.bed.gz,2019-11-24 16:58:32
323,ENCODE,"ENCFF786UMK,","accession,",https://www.encodeproject.org/files/ENCFF786UMK/@@download/ENCFF786UMK.bed.gz,2019-11-24 16:58:32
324,ENCODE,"ENCFF542JUJ,","accession,",https://www.encodeproject.org/files/ENCFF542JUJ/@@download/ENCFF542JUJ.bed.gz,2019-11-24 16:58:32
325,ENCODE,"ENCFF894UON,","accession,",https://www.encodeproject.org/files/ENCFF894UON/@@download/ENCFF894UON.bed.gz,2019-11-24 16:58:32
326,ENCODE,"ENCFF644KJL,","accession,",https://www.encodeproject.org/files/ENCFF644KJL/@@download/ENCFF644KJL.bed.gz,2019-11-24 16:58:32
327,ENCODE,"ENCFF756LUQ,","accession,",https://www.encodeproject.org/files/ENCFF756LUQ/@@download/ENCFF756LUQ.bed.gz,2019-11-24 16:58:32
328,ENCODE,"ENCFF263TIN,","accession,",https://www.encodeproject.org/files/ENCFF263TIN/@@download/ENCFF263TIN.bed.gz,2019-11-24 16:58:32
329,ENCODE,"ENCFF426OMF,","accession,",https://www.encodeproject.org/files/ENCFF426OMF/@@download/ENCFF426OMF.bed.gz,2019-11-24 16:58:32
